Timestamp,x,y,z
1740959453,3.13,-1.93,-2.48
1740959453,5.13,4.19,6.7
1740959453,6.22,9.96,-3.16
1740959453,48.05,-43.71,0.36
1740959453,0.15,3.39,-2.24
1740959453,-5.08,-1.27,1.36
1740959453,-28.33,20.52,35.57
1740959453,4.46,-3.7,2.26
1740959454,1.32,-9.84,5.36
1740959454,3.4,-4.26,2.03
1740959454,-43.16,-10.59,47.78
1740959454,8.46,-2.16,3.27
1740959454,-6.13,8.68,-1.58
1740959454,0.87,-5.81,3.97
1740959454,-7.74,-8.88,-5.34
1740959454,4.0,9.16,9.78
1740959454,-8.47,6.31,-7.18
1740959454,-5.09,7.74,9.39
1740959455,-3.01,7.6,2.85
1740959455,6.13,-9.09,1.04
1740959455,-1.36,-4.5,0.34
1740959455,-3.23,3.17,3.28
1740959455,-4.31,9.77,-4.09
1740959455,-4.57,7.49,4.96
1740959455,-3.41,8.47,-6.68
1740959455,6.82,-3.41,7.96
1740959455,-4.81,3.91,8.91
1740959455,7.02,7.7,-2.2
1740959456,2.25,-7.42,-5.37
1740959456,9.43,9.64,-9.54
1740959456,1.36,-1.14,7.27
1740959456,-0.38,1.21,-8.48
1740959456,-4.89,7.39,7.18
1740959456,6.79,-0.99,5.79
1740959456,6.5,-6.51,-0.15
1740959456,-6.78,-8.56,-2.22
1740959456,-9.05,-7.01,5.32
1740959456,-6.23,-2.07,7.89
1740959457,5.04,-6.22,10.0
1740959457,0.83,1.52,-4.07
1740959457,6.89,0.07,-9.68
1740959457,5.97,-2.53,1.86
1740959457,1.09,-3.62,1.51
1740959457,-125.3,86.45,-176.92
1740959457,7.08,7.63,5.1
1740959457,-1.77,3.66,-5.04
1740959457,-0.92,3.92,-9.2
1740959457,-40.93,-41.94,-43.74
1740959458,-3.01,-2.04,9.35
1740959458,-2.68,7.01,-6.8
1740959458,-2.35,-4.85,-6.24
1740959458,-2.12,0.47,1.45
1740959458,9.59,-6.85,0.87
1740959458,-64.09,-173.65,130.0
1740959458,27.72,-4.19,-13.53
1740959458,9.35,5.82,-7.13
1740959458,-5.91,6.77,-0.03
1740959458,32.82,41.51,-10.61
1740959459,1.72,7.22,5.24
1740959459,5.31,-1.11,-5.98
1740959459,3.59,6.75,5.3
1740959459,0.42,-3.89,-6.75
1740959459,4.08,-2.28,0.57
1740959459,-10.86,-10.99,-6.4
1740959459,-3.58,0.73,-7.0
1740959459,9.33,-2.71,-6.93
1740959459,-1.19,8.83,8.59
1740959459,1.81,-9.2,-4.67
1740959460,-1.83,3.19,2.82
1740959460,-2.06,-3.18,-8.12
1740959460,9.4,1.48,1.63
1740959460,6.5,-1.41,-2.12
1740959460,-1.56,-1.19,3.94
1740959460,3.53,1.4,-8.96
1740959460,-2.27,2.67,1.71
1740959460,0.19,-6.38,-1.08
1740959460,63.58,37.01,117.1
1740959460,-2.63,-7.0,-0.03
1740959461,-2.79,7.22,3.11
1740959461,-2.34,-7.37,-3.34
1740959461,-9.52,4.71,3.28
1740959461,2.23,7.4,6.33
1740959461,-43.55,-14.48,-20.26
1740959461,1.69,-8.9,1.84
1740959461,1.82,-2.42,-2.85
1740959461,-6.11,-7.78,2.94
1740959461,4.41,9.12,7.52
1740959461,21.43,196.9,-128.46
1740959462,3.29,9.69,2.85
1740959462,2.13,9.7,7.48
1740959462,-4.18,2.73,-9.22
1740959462,2.16,-3.25,-6.91
1740959462,-8.24,1.96,-4.44
1740959462,7.47,4.75,-9.26
1740959462,-30.5,41.24,-48.69
1740959462,2.71,-6.22,-8.16
1740959462,9.5,0.05,-6.57
1740959462,9.16,-1.33,-3.84
1740959463,-115.22,113.62,-70.26
1740959463,-0.04,-9.5,-9.84
1740959463,0.11,3.81,-4.69
1740959463,9.28,-1.97,-8.15
1740959463,3.14,-2.53,2.42
1740959463,-9.39,2.61,-2.48
1740959463,1.51,-6.65,9.67
1740959463,-1.2,4.63,-4.07
1740959463,-1.84,-1.11,-7.1
1740959463,6.64,-4.27,5.68
1740959464,4.13,-9.93,1.22
1740959464,6.04,6.02,-6.63
1740959464,-8.72,4.35,-4.28
1740959464,73.64,-193.97,-153.91
1740959464,-0.94,8.49,6.04
1740959464,-2.08,7.46,-7.34
1740959464,31.46,45.01,-4.66
1740959464,5.08,-7.68,4.1
1740959464,5.01,6.25,2.9
1740959464,7.11,-4.14,2.28
1740959465,7.52,-9.13,6.52
1740959465,3.7,-1.99,1.89
1740959465,4.39,7.25,-1.56
1740959465,7.5,8.19,6.2
1740959465,0.49,8.97,-2.23
1740959465,-8.98,4.29,5.13
1740959465,-7.89,-8.45,4.1
1740959465,-0.88,43.46,39.85
1740959465,-1.89,-7.28,-6.77
1740959465,-5.45,2.05,1.4
1740959466,-27.56,-14.59,31.21
1740959466,-9.16,6.42,6.14
1740959466,-6.63,7.72,9.67
1740959466,-8.36,7.29,8.25
1740959466,-3.23,5.08,-0.0
1740959466,8.27,-0.48,1.46
1740959466,-2.17,-1.73,3.35
1740959466,-7.93,8.01,-6.34
1740959466,-0.97,-9.62,7.27
1740959466,-6.86,4.17,-3.24
1740959467,-1.89,5.73,-9.73
1740959467,3.51,-3.35,-3.09
1740959467,-7.77,8.29,-7.36
1740959467,5.01,-7.12,5.0
1740959467,6.54,-8.19,1.74
1740959467,-9.16,3.96,-3.0
1740959467,7.99,-9.12,-9.09
1740959467,1.19,-2.88,-4.55
1740959467,-1.9,-0.16,0.95
1740959467,-8.3,-17.48,35.54
1740959468,7.64,8.41,9.98
1740959468,-6.34,6.57,-9.03
1740959468,-8.94,5.2,6.86
1740959468,-8.61,2.82,8.71
1740959468,-1.33,-0.21,1.93
1740959468,4.49,-3.32,4.8
1740959468,7.99,1.2,1.51
1740959468,5.68,-3.56,-7.64
1740959468,-9.13,-2.72,-5.49
1740959468,-7.68,-4.15,7.66
1740959469,-1.3,-4.1,-3.61
1740959469,48.5,35.94,-38.63
1740959469,-5.55,8.13,0.24
1740959469,2.91,-2.77,3.29
1740959469,-0.35,8.97,6.41
1740959469,-7.79,9.61,8.06
1740959469,9.31,-3.47,-4.93
1740959469,1.93,-5.74,0.72
1740959469,-6.5,-5.76,9.83
1740959469,8.74,-5.2,-3.76
1740959470,7.69,2.46,5.89
1740959470,-0.53,-13.8,-7.99
1740959470,-3.37,-9.29,0.12
1740959470,5.4,-7.19,-4.48
1740959470,8.11,-3.88,5.54
1740959470,-1.72,-5.34,4.34
1740959470,1.74,6.34,-5.15
1740959470,-6.91,7.03,2.21
1740959470,2.41,-0.86,0.15
1740959470,1.52,1.93,-0.45
1740959471,-1.85,8.57,-6.15
1740959471,-2.5,2.83,-2.41
1740959471,-0.94,-7.05,-4.52
1740959471,-3.38,-7.21,-6.65
1740959471,0.17,-4.14,-6.59
1740959471,-3.86,-8.32,8.29
1740959471,8.22,7.63,-9.31
1740959471,-27.21,35.6,19.77
1740959471,4.4,4.8,-4.89
1740959471,-7.41,6.48,1.93
1740959472,1.7,-2.32,4.5
1740959472,-4.06,-2.15,-4.3
1740959472,-4.08,0.55,0.44
1740959472,48.25,28.13,-22.67
1740959472,-8.0,2.44,-1.62
1740959472,0.55,6.55,6.93
1740959472,2.63,-4.49,2.02
1740959472,-0.12,-7.79,-3.56
1740959472,-4.13,8.34,-1.43
1740959472,-88.49,-114.38,138.13
1740959473,-3.1,-3.44,1.61
1740959473,2.07,7.39,6.67
1740959473,4.13,-7.79,-7.22
1740959473,-4.25,-7.51,3.13
1740959473,9.8,0.4,5.72
1740959473,7.41,5.48,-4.89
1740959473,4.7,-2.65,-9.69
1740959473,-2.52,-6.42,9.66
1740959473,-0.87,-9.15,-4.87
1740959473,-8.63,-0.98,4.95
1740959474,9.5,9.91,-8.7
1740959474,0.03,-6.38,0.85
1740959474,7.32,-1.21,6.35
1740959474,2.21,-3.04,3.41
1740959474,-5.49,-3.66,-1.46
1740959474,6.73,-4.63,2.82
1740959474,-3.46,0.34,-9.27
1740959474,6.22,-6.74,3.24
1740959474,23.91,-18.28,-23.51
1740959474,2.59,8.74,5.03
1740959475,-6.32,5.85,7.12
1740959475,-1.72,9.95,2.79
1740959475,-88.49,23.74,9.73
1740959475,-8.67,-2.95,-3.72
1740959475,-5.16,-8.13,-4.97
1740959475,-2.51,-27.2,1.5
1740959475,5.75,-2.52,3.33
1740959475,-8.03,6.62,-7.46
1740959475,9.46,-0.79,-5.87
1740959475,-5.46,-2.65,3.97
1740959476,29.73,41.46,-26.98
1740959476,1.73,-1.46,-1.35
1740959476,0.61,3.99,-8.84
1740959476,8.03,0.3,-0.43
1740959476,-139.0,24.44,169.01
1740959476,8.41,8.02,5.91
1740959476,-4.45,6.12,-0.66
1740959476,6.9,9.43,-9.72
1740959476,-2.05,-8.38,-1.02
1740959476,2.2,6.13,-2.14
1740959477,-4.43,-2.57,9.23
1740959477,-7.1,8.11,0.42
1740959477,-9.73,3.09,4.64
1740959477,-36.26,-11.95,38.84
1740959477,188.92,191.67,-179.0
1740959477,-4.61,-1.26,0.66
1740959477,5.8,-9.73,2.94
1740959477,-8.09,0.61,-3.98
1740959477,-9.95,8.56,3.4
1740959477,8.52,8.87,2.37
1740959478,-22.99,-18.94,-39.76
1740959478,-2.9,2.77,-3.66
1740959478,7.38,-4.06,4.97
1740959478,0.53,6.77,5.58
1740959478,-2.26,7.24,-0.79
1740959478,0.03,-1.34,-4.72
1740959478,63.44,-86.23,-91.01
1740959478,8.89,6.86,0.07
1740959478,-5.59,-3.43,7.4
1740959478,-5.82,-0.33,-8.6
1740959479,8.64,-5.15,4.59
1740959479,4.01,9.99,8.08
1740959479,-2.85,8.7,-1.8
1740959479,-9.32,-5.08,2.79
1740959479,3.26,2.47,-2.85
1740959479,0.9,8.11,7.15
1740959479,-6.6,2.6,-8.81
1740959479,8.89,-1.78,-8.32
1740959479,30.91,48.39,-1.03
1740959479,-4.65,4.84,6.59
1740959480,1.6,0.8,-1.35
1740959480,-8.28,-5.29,0.64
1740959480,4.42,1.81,-8.52
1740959480,-4.73,1.22,-8.82
1740959480,6.78,-0.94,-5.91
1740959480,-5.35,-4.98,9.63
1740959480,-7.56,8.28,4.94
1740959480,-3.21,6.53,-2.48
1740959480,-42.03,4.55,27.68
1740959480,20.76,-24.45,35.06
1740959481,-8.88,-0.02,-3.73
1740959481,-8.01,0.8,-7.26
1740959481,1.31,9.01,7.77
1740959481,-3.42,-7.09,-8.46
1740959481,24.1,6.03,19.34
1740959481,-1.35,0.45,-9.35
1740959481,2.94,1.66,-4.77
1740959481,5.84,1.07,-9.06
1740959481,2.73,-8.81,-9.61
1740959481,-4.14,3.93,0.62
1740959482,-26.53,-5.81,4.42
1740959482,12.52,30.62,-36.01
1740959482,-3.41,6.67,8.62
1740959482,-5.06,6.96,-5.76
1740959482,40.75,-33.39,-37.23
1740959482,7.47,7.88,9.65
1740959482,3.0,3.86,-5.46
1740959482,7.8,-3.36,-3.93
1740959482,8.98,6.37,3.34
1740959482,7.0,-4.38,1.77
1740959483,7.43,-7.94,-2.66
1740959483,-45.98,28.77,-11.02
1740959483,-9.19,4.59,6.27
1740959483,4.98,-5.67,-5.11
1740959483,7.41,7.37,-4.12
1740959483,1.88,-8.05,-8.22
1740959483,2.09,4.84,9.23
1740959483,7.79,8.82,8.35
1740959483,-8.34,-5.91,11.24
1740959483,5.57,8.45,-3.7
1740959484,-9.6,8.37,-7.75
1740959484,6.95,-8.12,-5.81
1740959484,-9.83,-7.18,8.25
1740959484,-7.83,-9.04,-3.05
1740959484,-3.74,1.81,3.87
1740959484,-1.0,-9.74,-1.94
1740959484,5.74,-0.31,2.65
1740959484,8.16,-9.64,9.66
1740959484,-3.67,-7.41,4.87
1740959484,-6.07,-9.95,-3.33
1740959485,-5.22,-8.21,-3.13
1740959485,-95.11,-43.89,-140.79
1740959485,4.45,8.36,5.65
1740959485,-8.5,2.51,9.96
1740959485,1.32,-6.24,-6.07
1740959485,-5.98,-7.71,-2.28
1740959485,-12.61,-6.01,-49.12
1740959485,-5.92,-2.44,-8.2
1740959485,2.32,-3.52,-3.8
1740959485,-1.22,-7.25,-4.51
1740959486,-6.43,-9.51,-7.27
1740959486,-5.75,-6.52,4.16
1740959486,5.19,-9.11,2.35
1740959486,-8.11,3.15,1.47
1740959486,9.83,6.29,8.25
1740959486,-8.25,-3.03,-7.56
1740959486,-3.61,4.16,-42.72
1740959486,-3.19,1.7,5.42
1740959486,-15.1,37.46,43.13
1740959486,-1.87,-6.02,-6.58
1740959487,6.75,-1.22,8.12
1740959487,-4.03,5.64,-8.04
1740959487,3.82,-5.96,-6.0
1740959487,26.8,-197.6,47.55
1740959487,-0.22,-3.84,1.81
1740959487,-1.17,8.39,9.02
1740959487,7.7,-0.64,-2.28
1740959487,-2.1,-1.53,8.33
1740959487,7.43,-1.95,-3.02
1740959487,-2.94,-4.06,-7.57
1740959488,-3.01,-6.72,-1.6
1740959488,-1.54,8.62,-8.68
1740959488,1.35,-1.22,-0.92
1740959488,-2.29,7.13,0.4
1740959488,-42.4,-48.6,-23.1
1740959488,-1.76,2.36,0.05
1740959488,-8.5,-9.26,-2.13
1740959488,-155.77,95.52,46.22
1740959488,6.83,3.69,-3.59
1740959488,-7.95,-0.07,-5.7
1740959489,8.19,0.13,-3.68
1740959489,39.92,-14.55,4.52
1740959489,-4.62,3.45,-8.5
1740959489,-115.2,-133.49,142.8
1740959489,-3.48,9.41,6.45
1740959489,3.09,3.9,-6.27
1740959489,29.29,-31.58,-31.15
1740959489,-0.2,1.56,-8.37
1740959489,-12.31,48.5,-21.95
1740959489,-2.12,-2.99,0.48
1740959490,5.88,-0.11,-3.42
1740959490,-2.75,-7.22,-3.46
1740959490,2.21,0.82,-4.86
1740959490,5.81,9.46,-3.25
1740959490,-7.47,-8.94,-2.56
1740959490,8.01,-8.58,-7.44
1740959490,8.21,-5.53,-3.17
1740959490,-5.86,-8.81,-1.81
1740959490,-7.01,-0.83,-3.83
1740959490,1.84,-7.93,3.2
1740959491,-7.99,-5.5,-3.3
1740959491,-5.14,-0.25,7.89
1740959491,4.79,-8.1,-6.81
1740959491,9.83,4.49,2.08
1740959491,-9.16,-7.28,-1.34
1740959491,-3.46,9.29,3.9
1740959491,3.73,6.46,-2.36
1740959491,5.86,-5.57,-3.49
1740959491,-7.95,6.49,-3.48
1740959491,4.19,-20.4,25.85
1740959492,-4.44,1.67,-2.51
1740959492,-1.84,1.99,-7.83
1740959492,-5.83,-1.87,1.43
1740959492,-0.91,-5.62,-1.24
1740959492,2.24,5.43,-5.33
1740959492,-29.9,45.03,8.79
1740959492,-6.89,7.67,-4.61
1740959492,1.49,6.85,-7.9
1740959492,-7.68,6.82,1.84
1740959492,1.84,-1.78,6.91
1740959493,-5.77,-8.6,-0.54
1740959493,7.64,-0.55,8.31
1740959493,7.87,-1.93,9.72
1740959493,-1.42,-1.1,4.39
1740959493,0.2,0.05,4.02
1740959493,-7.7,7.04,-7.2
1740959493,-1.77,6.16,-4.62
1740959493,-3.51,6.94,-5.96
1740959493,-6.86,6.44,-7.09
1740959493,-9.74,-7.99,7.87
1740959494,1.81,-2.85,-0.16
1740959494,-5.82,9.31,4.0
1740959494,5.1,-9.79,-9.1
1740959494,-8.29,2.79,6.77
1740959494,6.86,-5.97,2.11
1740959494,9.05,-4.05,4.51
1740959494,-0.76,3.42,-7.67
1740959494,3.69,-4.45,-8.18
1740959494,-7.99,7.5,2.54
1740959494,29.23,27.39,-19.52
1740959495,5.25,-0.72,3.37
1740959495,-7.46,-1.91,-3.13
1740959495,-9.38,6.75,-2.13
1740959495,9.05,-6.16,-3.52
1740959495,2.29,0.59,0.95
1740959495,-0.71,8.69,0.65
1740959495,0.97,-5.57,6.78
1740959495,3.33,-5.82,0.24
1740959495,9.77,0.95,7.12
1740959495,2.28,0.4,-44.81
1740959496,3.4,-3.53,2.53
1740959496,-2.85,0.72,-3.21
1740959496,1.78,-1.96,-7.32
1740959496,-3.96,6.83,4.06
1740959496,0.29,-9.11,-8.23
1740959496,-25.11,-34.26,-41.52
1740959496,-7.42,9.12,8.43
1740959496,16.81,-26.58,32.75
1740959496,6.94,7.86,-4.24
1740959496,-7.67,-2.77,7.11
1740959497,0.46,-6.53,4.41
1740959497,5.56,7.38,9.57
1740959497,-2.41,3.16,-2.06
1740959497,3.4,-6.06,-4.64
1740959497,1.66,-1.79,9.43
1740959497,9.13,33.3,-48.49
1740959497,-4.53,2.11,2.54
1740959497,-2.56,-8.91,8.59
1740959497,6.53,-7.54,5.57
1740959497,-4.22,6.41,-0.9
1740959498,9.3,9.25,-3.16
1740959498,30.41,198.32,-26.56
1740959498,-8.87,-3.91,6.01
1740959498,-7.15,-6.87,-8.88
1740959498,-6.62,2.33,-0.9
1740959498,-5.21,-8.02,0.43
1740959498,0.28,-3.98,-4.52
1740959498,7.0,6.67,-0.43
1740959498,-7.42,4.12,8.28
1740959498,-3.75,-9.36,1.89
1740959499,-4.66,5.39,5.97
1740959499,-1.48,-8.44,-2.05
1740959499,10.0,4.89,-5.59
1740959499,-0.09,0.11,-4.46
1740959499,-7.96,-9.07,2.44
1740959499,-5.45,-0.43,-1.92
1740959499,5.01,0.41,6.89
1740959499,2.01,0.74,-8.6
1740959499,8.07,3.02,-8.31
1740959499,2.14,-4.28,-2.34
1740959500,4.97,6.16,-3.11
1740959500,-9.46,1.26,9.85
1740959500,1.53,-8.85,-5.95
1740959500,3.76,2.29,7.33
1740959500,0.52,-3.78,1.02
1740959500,-8.22,-0.47,4.56
1740959500,8.8,-9.9,7.15
1740959500,1.12,1.49,7.17
1740959500,-8.01,-1.7,-3.93
1740959500,-160.26,-14.69,117.55
1740959501,6.04,-8.16,-0.35
1740959501,6.59,-1.7,-0.06
1740959501,5.1,8.37,7.65
1740959501,3.65,0.46,1.57
1740959501,0.66,-6.85,4.26
1740959501,-2.28,-4.52,-3.72
1740959501,-7.63,-9.2,5.75
1740959501,3.08,-3.27,7.92
1740959501,-16.13,-2.05,-15.25
1740959501,3.16,3.56,-5.91
1740959502,9.97,-6.09,-3.82
1740959502,3.54,-6.57,-3.86
1740959502,9.83,-4.89,-8.23
1740959502,4.52,4.23,-1.16
1740959502,9.24,-9.72,-0.39
1740959502,5.11,-7.73,-8.24
1740959502,3.76,1.09,6.28
1740959502,5.06,-2.67,5.56
1740959502,-5.31,3.72,-5.94
1740959502,-7.12,8.38,-4.5
1740959503,-1.89,1.34,-3.63
1740959503,-29.0,42.63,0.64
1740959503,-2.97,-6.46,0.79
1740959503,7.36,-6.12,3.99
1740959503,-6.1,9.22,0.46
1740959503,1.36,-2.29,-2.54
1740959503,-45.38,-42.04,7.81
1740959503,-9.37,9.45,-0.96
1740959503,6.76,-1.21,-5.91
1740959503,8.05,0.5,-7.63
1740959504,-3.29,-2.56,-3.14
1740959504,11.1,-13.76,11.79
1740959504,-5.92,3.35,8.54
1740959504,2.94,-7.08,-5.64
1740959504,-4.66,8.01,7.72
1740959504,-9.04,9.65,-8.54
1740959504,-6.35,-7.24,-6.23
1740959504,9.37,3.4,7.65
1740959504,4.92,-0.02,-5.42
1740959504,2.7,4.67,-0.22
1740959505,-82.95,197.11,48.37
1740959505,-6.97,-0.83,-1.37
1740959505,-172.3,-79.98,179.21
1740959505,-45.82,-36.47,26.0
1740959505,3.91,4.71,-1.97
1740959505,-7.42,-3.39,-5.54
1740959505,4.68,-4.44,-1.17
1740959505,-4.91,7.46,9.88
1740959505,4.4,-8.67,-9.12
1740959505,-9.36,8.49,3.63
1740959506,2.73,1.63,1.51
1740959506,-4.18,-3.73,0.45
1740959506,39.32,26.46,-43.79
1740959506,3.41,7.15,7.48
1740959506,0.96,42.32,14.26
1740959506,-6.97,-5.15,-1.96
1740959506,9.85,6.23,9.99
1740959506,-7.45,8.04,7.74
1740959506,42.07,23.82,23.33
1740959506,9.62,-5.59,9.23
1740959507,5.45,-5.5,2.88
1740959507,-10.0,-9.9,-4.94
1740959507,-0.1,-3.97,5.39
1740959507,8.8,1.64,-4.01
1740959507,-3.79,-2.04,0.02
1740959507,7.25,-2.07,3.46
1740959507,-23.3,8.35,46.63
1740959507,1.52,-0.77,9.84
1740959507,5.4,-8.17,2.94
1740959507,-1.82,-9.82,-4.47
1740959508,-6.0,-7.12,1.0
1740959508,8.69,1.75,-0.57
1740959508,8.23,-3.34,-2.33
1740959508,9.74,6.11,-1.42
1740959508,-1.61,5.25,4.1
1740959508,19.53,11.05,38.58
1740959508,4.78,-3.44,5.93
1740959508,1.12,9.74,-9.91
1740959508,-3.71,1.1,-2.95
1740959508,0.85,-6.32,1.49
1740959509,5.53,-8.01,-1.2
1740959509,-7.85,-3.29,8.02
1740959509,-5.91,4.14,1.1
1740959509,9.21,8.77,2.45
1740959509,-1.4,40.48,46.82
1740959509,9.91,-24.39,23.58
1740959509,0.51,-4.85,7.28
1740959509,-3.48,9.74,1.47
1740959509,-6.11,-8.23,4.61
1740959509,-9.58,-5.79,-1.1
1740959510,-1.62,-6.61,2.86
1740959510,-6.77,-6.1,1.7
1740959510,7.64,2.2,9.14
1740959510,-8.55,0.21,2.27
1740959510,1.26,1.16,0.61
1740959510,-5.46,-5.27,-8.23
1740959510,-2.07,-2.59,-5.04
1740959510,4.66,-1.15,-4.22
1740959510,5.61,-3.49,-5.48
1740959510,-5.06,-7.68,3.32
1740959511,-0.45,-2.89,6.28
1740959511,3.99,0.81,3.26
1740959511,0.76,-3.08,-9.56
1740959511,7.75,3.99,7.43
1740959511,-7.7,-4.49,-2.55
1740959511,8.46,-6.13,-4.62
1740959511,4.96,0.54,8.57
1740959511,5.4,-0.64,7.29
1740959511,-3.35,24.14,20.48
1740959511,8.3,6.87,5.95
1740959512,-2.63,-7.39,-8.21
1740959512,-5.66,3.94,-2.37
1740959512,27.16,44.3,24.74
1740959512,8.64,-3.18,-7.9
1740959512,-39.2,39.28,-21.83
1740959512,-1.6,-2.62,8.62
1740959512,-1.84,-4.47,1.86
1740959512,3.91,-8.82,-1.77
1740959512,-5.28,0.17,-7.41
1740959512,-151.53,63.31,126.65
1740959513,20.58,-18.37,-6.55
1740959513,-2.86,1.32,7.52
1740959513,-7.58,2.27,-8.81
1740959513,-4.53,9.99,-8.66
1740959513,48.53,28.8,32.47
1740959513,3.82,1.9,-3.14
1740959513,-0.22,-9.66,-6.09
1740959513,4.72,-4.74,8.6
1740959513,4.36,3.64,6.55
1740959513,6.4,9.84,-3.84
1740959514,4.84,-2.43,-7.36
1740959514,5.8,8.38,1.43
1740959514,-6.48,5.33,0.45
1740959514,6.43,-4.9,-1.22
1740959514,-121.98,-115.26,-169.06
1740959514,-30.94,-128.05,18.06
1740959514,7.89,-1.14,1.34
1740959514,-7.03,-2.88,6.01
1740959514,-1.13,-92.38,16.84
1740959514,-3.24,5.71,-4.66
1740959515,1.18,-6.73,1.68
1740959515,182.45,92.42,-79.4
1740959515,6.94,-5.8,1.94
1740959515,-6.76,7.01,3.82
1740959515,6.17,9.17,9.01
1740959515,4.27,-2.3,-8.0
1740959515,9.08,5.67,6.85
1740959515,2.48,-9.36,-2.35
1740959515,4.37,9.12,-4.27
1740959515,-2.22,6.28,4.46
1740959516,2.79,-2.91,9.18
1740959516,-7.86,-3.73,-3.57
1740959516,-40.61,-38.47,-41.59
1740959516,18.64,20.2,-44.04
1740959516,-2.01,9.09,5.34
1740959516,3.08,9.12,-7.57
1740959516,-9.22,5.37,4.5
1740959516,-0.75,5.55,-7.59
1740959516,-7.48,-5.77,-5.51
1740959516,-5.9,-7.0,-0.65
1740959517,3.45,-7.73,-8.44
1740959517,-6.1,-2.74,0.55
1740959517,2.95,9.66,4.21
1740959517,-0.73,7.79,-7.16
1740959517,-8.72,-9.36,6.18
1740959517,4.94,1.53,-8.2
1740959517,0.65,2.14,6.91
1740959517,-2.19,9.4,-5.69
1740959517,6.95,7.25,9.52
1740959517,-5.84,7.6,6.56
1740959518,-6.9,-2.21,-8.45
1740959518,-7.62,-7.36,-7.2
1740959518,-8.62,-8.87,-1.04
1740959518,-6.71,7.68,-5.49
1740959518,39.48,-6.77,-42.28
1740959518,-30.27,48.92,16.04
1740959518,-6.7,-8.8,-0.08
1740959518,-0.52,3.94,-2.33
1740959518,7.76,2.54,0.68
1740959518,2.49,-8.43,-3.93
1740959519,-49.58,-32.59,-18.11
1740959519,-4.44,1.3,1.56
1740959519,8.62,0.45,3.62
1740959519,4.93,-0.9,-2.23
1740959519,3.33,-5.71,-1.48
1740959519,-1.42,5.32,-5.53
1740959519,8.89,0.93,4.8
1740959519,-6.11,3.8,-0.28
1740959519,7.04,-84.02,-173.83
1740959519,4.07,-7.68,-2.27
1740959520,4.38,9.5,9.51
1740959520,-7.73,-2.47,-6.68
1740959520,-9.17,-8.37,-6.75
1740959520,4.57,6.36,-6.49
1740959520,9.92,-9.03,-0.35
1740959520,-5.38,-5.77,-9.35
1740959520,30.42,-18.05,33.29
1740959520,-4.75,-5.16,2.56
1740959520,-153.49,-77.08,100.71
1740959520,1.57,-0.2,-5.27
1740959521,3.99,-4.84,8.45
1740959521,-1.37,-2.19,-4.32
1740959521,6.52,-7.29,3.61
1740959521,-6.26,-9.08,-4.32
1740959521,48.25,3.82,-35.65
1740959521,-15.58,9.41,-27.6
1740959521,6.1,2.47,-7.36
1740959521,-7.51,1.43,-3.42
1740959521,-6.91,-3.81,7.83
1740959521,6.65,8.35,-7.57
1740959522,-6.45,-6.83,6.51
1740959522,-4.12,1.54,0.4
1740959522,4.48,3.77,3.97
1740959522,5.1,1.08,2.42
1740959522,0.59,-3.27,-8.31
1740959522,-8.03,1.28,-1.16
1740959522,-0.79,4.07,9.82
1740959522,9.83,-2.87,0.71
1740959522,-7.3,9.48,-8.65
1740959522,-1.39,-4.73,-3.92
1740959523,7.47,-4.22,0.08
1740959523,5.85,8.31,-1.88
1740959523,31.07,16.65,-3.28
1740959523,5.53,-5.74,-3.22
1740959523,8.78,-4.5,-7.15
1740959523,-8.77,9.55,6.44
1740959523,3.17,5.6,-2.18
1740959523,8.69,6.92,-9.5
1740959523,-3.32,7.12,2.57
1740959523,-5.25,-0.99,0.84
1740959524,-49.93,14.37,1.85
1740959524,9.86,7.95,-5.65
1740959524,-7.03,3.69,-2.23
1740959524,9.82,9.3,4.51
1740959524,-3.89,-0.51,-5.91
1740959524,0.5,3.02,-3.36
1740959524,-3.39,8.95,5.08
1740959524,-1.02,2.92,-2.57
1740959524,5.26,-8.13,4.62
1740959524,7.25,-3.46,-4.1
1740959525,-22.04,16.71,-46.99
1740959525,-5.36,4.93,-9.9
1740959525,-0.26,5.85,-5.06
1740959525,2.87,-9.81,-0.54
1740959525,-4.16,1.95,-3.9
1740959525,7.71,6.96,7.02
1740959525,-8.85,-9.66,-5.68
1740959525,-3.67,-0.75,9.96
1740959525,2.51,1.34,9.2
1740959525,-6.3,-0.74,4.61
1740959526,-4.01,8.97,2.69
1740959526,-5.06,9.85,-7.16
1740959526,-5.15,-2.52,-4.07
1740959526,2.04,-1.79,4.48
1740959526,-38.62,28.79,30.7
1740959526,-6.98,-6.6,-4.78
1740959526,7.52,-6.99,8.11
1740959526,-2.84,-16.71,-32.91
1740959526,6.08,4.79,-8.56
1740959526,2.39,-9.49,-7.2
1740959527,-6.91,-4.27,1.29
1740959527,8.64,1.32,-8.45
1740959527,-60.86,86.0,-14.33
1740959527,6.09,0.28,4.07
1740959527,-27.48,7.38,43.74
1740959527,8.99,5.16,-8.04
1740959527,-2.28,-3.48,1.51
1740959527,-3.08,-5.39,-3.24
1740959527,3.16,-0.51,4.5
1740959527,2.49,-9.17,3.19
1740959528,6.58,6.1,4.94
1740959528,-1.78,7.96,3.02
1740959528,0.26,-0.34,8.06
1740959528,-9.3,7.13,-0.8
1740959528,-1.38,-2.72,8.86
1740959528,4.59,-3.98,3.27
