Timestamp,X,Y,Z
433428,0.61,-0.24,0.06
433530,0.55,0.00,0.00
433632,0.61,0.00,0.00
433734,0.55,-0.24,-1.04
433837,-0.37,-0.55,0.31
433939,0.79,-0.18,0.37
434041,0.49,0.43,0.67
434144,0.73,-0.06,0.37
434246,0.79,-0.12,0.67
434348,0.49,0.00,-0.12
434451,-0.06,-0.61,0.00
434553,0.67,0.12,0.24
434655,0.55,0.06,0.12
434758,0.43,-0.06,0.12
434860,0.73,0.12,0.24
434962,0.31,-0.24,-0.06
435064,0.43,-0.12,0.18
435167,1.22,-0.06,0.31
435269,-0.24,-0.24,-0.06
435371,1.59,2.01,0.31
435474,1.28,0.55,0.49
435576,0.73,-1.77,-0.24
435678,0.24,9.83,0.12
435780,-2.81,4.58,2.20
435882,0.55,0.00,0.12
435985,0.98,0.67,0.06
436087,0.49,0.06,0.31
436189,-0.18,-4.27,-0.92
436293,1.16,1.22,0.24
436395,-0.06,-0.92,-1.40
436497,0.79,-0.92,0.12
436599,0.43,0.37,-0.24
436702,1.46,-1.22,0.06
436805,-0.18,-1.04,0.92
436907,0.55,-0.67,-0.67
437010,8.97,-4.21,-0.24
437112,-0.67,-3.66,0.24
437215,0.55,0.43,-0.06
437317,0.55,0.37,0.37
437420,0.06,-0.24,0.00
437523,-0.49,0.85,-0.43
437626,-2.01,-2.87,0.18
437729,0.24,0.43,0.67
437831,0.73,0.43,0.00
437934,0.43,0.12,0.24
438036,1.59,1.95,0.24
438139,0.61,0.61,0.12
438241,0.92,1.22,0.12
438344,0.18,-1.34,-0.18
438446,0.55,-0.67,-0.06
438549,1.16,-0.12,0.37
438651,-1.89,-12.08,-2.87
438753,0.43,-0.79,0.06
438856,0.24,-2.81,0.06
438959,-0.24,-1.95,0.00
439061,1.04,-1.53,0.67
439163,0.00,-5.31,-3.36
439265,1.10,-1.22,-0.98
439368,0.00,-1.22,-0.49
439470,1.34,-1.53,-1.95
439572,4.39,-5.68,-0.37
439675,0.24,1.46,0.61
439777,1.04,2.44,0.49
439880,0.73,1.59,0.24
439982,0.00,0.61,0.24
440084,0.92,0.24,1.59
440187,1.83,0.06,0.79
440289,0.67,0.61,0.06
440391,0.79,-0.12,0.49
440493,1.28,0.00,0.31
440596,0.79,-4.27,0.37
440698,1.65,-2.08,0.61
440800,1.46,0.06,-0.73
440902,0.55,-0.18,0.00
441005,0.67,-0.24,0.18
441107,0.67,-0.24,-0.12
441209,0.55,-0.18,0.12
441312,0.61,-0.12,0.00
441414,0.55,-0.37,-0.12
441516,0.61,-0.31,0.12
441619,0.49,-0.37,0.06
441721,0.92,-1.04,-0.37
441823,0.49,0.24,0.37
441926,0.85,1.46,0.24
442029,0.55,-0.06,0.06
442131,0.55,0.06,0.18
442233,0.49,0.06,0.12
442335,0.61,-0.12,0.12
442438,0.49,0.18,0.12
442540,0.43,-0.73,0.12
442642,0.61,-0.06,0.12
442745,0.55,-0.06,0.06
442848,0.55,-0.12,0.12
442950,0.49,-0.37,-0.37
443052,0.55,-0.06,0.12
443155,0.49,-0.12,0.18
443258,0.61,0.06,0.06
443360,0.61,-0.06,0.12
443462,0.61,-0.12,0.18
443565,0.61,-0.12,0.00
443667,0.55,0.00,0.06
443770,0.61,-0.06,0.12
443873,0.55,0.00,0.06
443975,0.61,0.00,0.18
444077,0.61,0.00,0.18
444180,0.61,0.00,0.12
444282,0.49,0.06,0.18
444384,0.55,-0.06,0.06
444487,0.61,0.00,0.12
444589,0.55,0.00,0.12
444692,0.61,-0.06,0.06
444795,0.55,0.00,0.12
444897,0.55,0.00,0.12
445000,0.49,0.00,0.12
445102,0.61,-0.06,0.06
445204,0.55,0.00,0.12
445307,0.61,0.00,0.06
445409,0.61,-0.06,0.06
445512,0.55,0.00,0.12
445614,0.49,0.00,0.18
445717,0.67,0.00,0.00
445820,0.43,0.06,0.24
445923,0.55,0.00,0.12
446025,0.55,0.00,0.18
446127,0.55,0.00,0.12
446229,0.61,0.06,0.12
446331,0.43,0.06,0.24
446434,0.55,-0.06,0.12
446536,0.61,0.00,0.06
446638,0.55,-0.12,0.12
446740,0.61,-0.24,0.00
446843,0.55,-0.06,0.12
446945,0.67,0.12,0.06
447047,0.49,-0.06,0.18
447150,0.49,0.00,0.18
447252,0.61,0.00,0.06
447354,0.55,-0.06,0.18
447456,0.67,0.00,0.00
447559,0.37,-0.55,0.12
447661,0.73,0.06,-0.06
447763,0.61,0.06,0.12
447865,0.55,-0.12,0.12
447968,0.55,0.00,0.12
448070,0.49,-0.06,0.12
448173,0.43,0.06,0.12
448276,0.61,-0.06,0.31
448379,0.79,-1.28,0.12
448481,0.49,-0.18,0.12
448583,0.67,-0.06,0.12
448686,0.55,-0.37,0.06
448788,0.49,-0.18,0.18
448891,0.55,0.24,0.12
448993,0.61,-0.06,0.06
449095,0.61,0.00,0.06
449197,0.55,0.06,0.12
449299,0.67,0.18,0.12
449402,0.61,-0.06,0.18
449505,0.49,0.18,0.12
449607,0.55,-0.06,0.06
449709,0.55,-0.12,0.12
449812,0.61,0.00,0.06
449915,0.67,0.12,0.12
450017,0.49,-0.12,0.12
450119,0.55,0.00,0.12
450222,0.49,-0.12,0.12
450325,0.55,-0.12,0.12
450427,0.55,0.00,0.12
450530,0.55,0.06,0.06
450632,0.55,0.00,0.12
450734,0.43,-0.31,0.18
450837,-0.43,-3.54,0.55
450939,0.49,-0.37,0.18
451041,0.49,0.00,0.18
451143,0.92,0.31,-0.12
451246,0.37,-0.79,0.18
451348,0.49,-0.18,0.12
451450,0.61,0.12,0.12
451553,0.73,-0.06,0.00
451655,0.61,-0.06,0.12
451758,0.55,-0.06,0.12
451861,0.61,0.00,0.12
451963,0.55,-0.06,0.12
452066,0.55,-0.06,0.12
452169,0.55,0.06,0.12
452271,0.55,0.00,0.12
452373,0.55,0.00,0.12
452475,0.55,-0.06,0.12
452578,0.55,0.00,0.12
452680,0.55,0.00,0.12
452782,0.55,0.00,0.12
452885,0.55,0.00,0.12
452988,0.55,0.00,0.12
453090,0.55,0.00,0.12
453193,0.55,0.00,0.12
453296,0.55,0.00,0.12
453398,0.55,0.00,0.18
453501,0.55,0.00,0.12
453603,0.55,0.00,0.12
453705,0.55,0.00,0.12
453807,0.55,0.00,0.12
453910,0.55,0.06,0.12
454012,0.55,0.00,0.12
454114,0.55,0.00,0.12
454216,0.55,0.00,0.12
454318,0.55,0.00,0.12
454420,0.55,0.00,0.12
454523,0.55,0.06,0.12
454625,0.61,-0.06,0.12
454728,0.55,0.00,0.12
454830,0.55,0.00,0.12
454932,0.61,-0.06,0.12
455035,0.61,0.00,0.12
455138,0.55,-0.06,0.18
455241,0.61,0.00,0.12
455344,0.61,-0.12,0.06
455446,0.61,-0.06,0.00
455548,0.55,-0.06,0.12
455651,0.61,0.00,0.12
455753,0.55,0.06,0.12
455855,0.55,0.00,0.12
455959,0.61,-0.06,0.12
456062,0.55,0.00,0.12
456164,0.55,0.00,0.12
456266,0.55,0.00,0.12
456369,0.55,0.00,0.18
456471,0.55,0.00,0.12
456575,0.55,0.00,0.12
456678,0.55,0.00,0.12
456781,0.55,-0.06,0.12
456884,0.49,0.00,0.12
456986,0.61,0.00,0.12
457090,0.55,0.00,0.12
457192,0.55,0.00,0.06
457296,0.61,0.00,0.12
457398,0.55,0.00,0.12
457500,0.55,0.00,0.12
457603,0.55,0.00,0.12
457705,0.55,0.00,0.12
457807,0.55,0.00,0.12
457911,0.55,0.00,0.12
458013,0.55,0.00,0.12
458116,0.49,0.00,0.12
458219,0.55,0.00,0.12
458322,0.55,0.00,0.12
458425,0.61,-0.06,0.12
458527,0.61,0.06,0.12
458629,0.55,0.00,0.18
458732,0.49,0.00,0.12
458834,0.61,-0.06,0.06
458937,0.55,0.00,0.12
459039,0.55,0.00,0.18
459141,0.55,-0.06,0.12
459244,0.55,0.00,0.12
459346,0.55,0.00,0.12
459449,0.61,0.00,0.18
459551,0.55,0.00,0.12
459653,0.55,0.00,0.12
459756,0.55,0.00,0.12
459860,0.55,0.00,0.12
459963,0.55,0.00,0.12
460065,0.61,-0.06,0.12
460168,0.49,0.00,0.12
460270,0.55,0.00,0.12
460373,0.55,0.00,0.12
460475,0.61,0.00,0.12
460577,0.55,0.00,0.12
460680,0.55,0.00,0.12
460782,0.24,-0.67,0.24
460884,0.79,-0.18,0.12
460987,0.55,0.00,0.12
461089,0.67,-0.18,0.00
461191,1.04,-1.83,-0.73
461293,1.65,4.82,0.37
461395,0.79,-0.18,-0.18
461498,0.55,-0.12,0.12
461600,0.55,0.06,0.12
461702,0.73,0.06,0.31
461804,0.67,0.00,0.06
461907,0.61,0.31,0.18
462009,0.43,-0.55,0.06
462112,0.61,-0.49,-0.18
462214,0.37,0.18,0.43
462316,0.55,0.00,0.06
462418,0.55,-0.06,0.18
462521,0.61,0.00,0.12
462623,0.55,0.00,0.12
462726,0.55,0.00,0.12
462828,0.61,-0.06,0.06
462930,0.55,0.00,0.12
463032,0.61,0.00,0.12
463135,0.55,0.00,0.12
463237,0.55,0.00,0.12
463340,0.55,0.00,0.06
463442,0.61,0.00,0.12
463544,0.55,0.00,0.12
463646,0.55,0.00,0.06
463749,0.55,0.00,0.12
463851,0.55,0.00,0.12
463953,0.55,0.00,0.12
464055,0.61,0.00,0.18
464158,0.55,0.00,0.12
464260,0.61,0.00,0.12
464363,0.55,0.00,0.12
464465,0.61,0.00,0.12
464568,0.55,0.00,0.12
464670,0.61,-0.06,0.12
464772,0.61,0.00,0.12
464875,0.61,-0.06,0.06
464978,0.55,0.00,0.18
465080,0.55,0.00,0.12
465182,0.67,-0.18,0.00
465285,0.43,-0.06,0.18
465387,0.61,-0.12,0.00
465489,0.49,-0.06,0.06
465591,0.55,0.00,0.12
465694,0.55,0.06,0.12
465796,0.55,-0.06,0.06
465898,0.55,0.00,0.12
466001,0.55,0.00,0.18
466103,0.55,-0.06,0.12
466206,0.55,0.00,0.12
466309,0.49,0.06,0.12
466411,0.55,0.00,0.06
466513,0.55,-0.06,0.12
466616,0.55,0.00,0.12
466718,0.55,0.00,0.12
466820,0.61,0.00,0.12
466922,0.55,0.00,0.06
467024,0.55,0.00,0.06
467127,0.61,-0.06,0.12
467229,0.61,-0.06,0.12
467331,0.49,0.00,0.12
467433,0.49,0.00,0.00
467536,0.55,0.00,0.12
467638,0.55,0.00,0.12
467740,0.49,0.06,0.12
467842,0.55,0.00,0.12
467945,0.55,0.00,0.12
468047,0.55,0.00,0.12
468149,0.55,0.00,0.12
468252,0.55,0.00,0.12
468354,0.61,0.00,0.12
468456,0.55,0.00,0.12
468558,0.61,0.00,0.12
468661,0.49,0.06,0.12
468763,0.55,0.00,0.12
468865,0.55,0.00,0.12
468968,0.55,0.00,0.18
469070,0.55,0.00,0.12
469172,0.61,-0.06,0.12
469274,0.61,0.00,0.12
469377,0.61,0.00,0.12
469480,0.61,0.00,0.18
469582,0.55,0.00,0.12
469684,0.55,0.00,0.06
469787,0.55,0.00,0.12
469889,0.61,0.00,0.12
469992,0.55,0.00,0.12
470095,0.55,0.00,0.12
470197,0.55,0.00,0.12
470299,0.55,0.00,0.12
470401,0.61,0.00,0.12
470504,0.55,0.00,0.12
470606,0.61,0.00,0.12
470709,0.55,0.00,0.12
470811,0.55,0.00,0.12
470914,0.55,0.00,0.12
471016,0.55,0.00,0.12
471119,0.55,0.00,0.12
471221,0.61,0.00,0.12
471323,0.55,0.00,0.12
471426,0.55,0.00,0.12
471528,0.55,0.00,0.12
471631,0.55,0.00,0.18
471733,0.55,0.00,0.12
471836,0.55,0.00,0.12
471938,0.55,0.00,0.12
472040,0.55,0.00,0.12
472142,0.55,0.00,0.12
472245,0.55,0.06,0.18
472348,0.49,-0.06,0.06
472450,0.55,-0.06,0.06
472552,0.55,0.00,0.12
472654,0.61,0.00,0.12
472756,0.55,0.06,0.12
472859,0.55,-0.06,0.06
472961,0.55,0.00,0.12
473064,0.61,0.00,0.12
473166,0.61,0.00,0.12
473268,0.61,0.00,0.12
473371,0.55,0.00,0.12
473473,0.55,0.00,0.12
473576,0.55,0.00,0.12
473679,0.49,0.00,0.12
473781,0.55,-0.06,0.12
473883,0.55,0.00,0.12
473986,0.55,0.00,0.12
474088,0.55,0.00,0.12
474191,0.55,0.00,0.12
474293,0.55,0.00,0.12
474395,0.55,0.00,0.12
474497,0.55,0.00,0.06
474599,0.55,0.00,0.12
474702,0.55,0.00,0.12
474805,0.55,0.00,0.12
474908,0.61,0.43,0.85
475011,0.55,0.00,0.06
475115,1.28,1.10,1.34
475218,1.16,-0.18,0.49
475320,0.43,0.00,0.18
475424,-0.06,0.00,0.31
475527,0.43,0.00,0.12
475629,0.55,0.00,0.12
475732,0.61,0.00,0.12
475834,0.61,0.00,0.12
475938,0.55,0.00,0.12
476040,0.67,-0.06,0.18
476144,0.61,0.00,0.12
476246,0.67,-0.06,0.12
476349,0.55,0.00,0.12
476451,0.55,0.00,0.12
476553,0.55,-0.06,0.06
476656,0.67,0.00,0.12
476758,0.61,0.00,0.12
476860,0.49,0.00,0.06
476963,0.49,0.00,0.12
477065,0.49,0.06,0.12
477168,0.55,0.00,0.12
477270,0.55,0.00,0.12
477372,0.49,0.00,0.12
477475,0.55,0.00,0.12
477577,0.55,0.00,0.06
477679,0.55,0.00,0.12
477782,0.61,0.00,0.12
477884,0.55,0.00,0.12
477987,0.55,0.00,0.12
478090,0.55,0.00,0.12
478192,0.55,0.00,0.06
478296,0.55,0.00,0.12
478398,0.55,0.00,0.12
478501,0.55,0.00,0.12
478603,0.55,0.00,0.12
478705,0.49,0.00,0.12
478807,0.55,0.00,0.12
478910,0.61,0.00,0.12
479012,0.55,0.00,0.12
479114,0.55,0.00,0.12
479216,0.61,0.00,0.12
479319,0.55,0.00,0.12
479421,0.55,0.00,0.12
479523,0.61,-0.06,0.18
479626,0.61,0.00,0.12
479728,0.67,0.00,0.18
479830,0.55,0.00,0.12
479932,0.55,0.00,0.18
480037,0.55,0.00,0.12
480139,0.55,0.00,0.18
480241,0.61,0.00,0.12
480343,0.55,0.00,0.12
480445,0.61,-0.06,0.12
480548,0.55,0.00,0.12
480650,0.55,0.00,0.12
480752,0.55,0.00,0.12
480854,0.61,0.00,0.12
480956,0.55,0.00,0.06
481059,0.55,0.00,0.12
481162,0.49,0.00,0.12
481264,0.37,0.00,0.00
481367,0.55,0.00,0.06
481469,0.61,0.00,0.12
481571,0.31,0.00,0.12
481673,0.49,0.00,0.12
481775,0.61,0.00,0.12
481878,0.55,0.00,0.12
481980,0.55,-0.06,0.12
482082,0.55,0.00,0.12
482185,0.43,0.00,0.06
482287,0.85,-0.06,-0.12
482389,0.61,-0.06,0.12
482491,0.61,0.00,0.12
482594,0.73,0.00,0.12
482696,0.79,-0.31,-0.06
482798,0.61,0.00,0.12
482901,0.61,0.00,0.12
483003,0.55,-0.06,0.12
483106,0.55,0.06,0.18
483208,0.55,0.00,0.12
483310,0.55,0.00,0.12
483412,0.55,0.00,0.12
483515,0.67,-0.06,0.12
483617,0.67,0.00,0.06
483719,0.55,0.00,0.06
483821,0.49,0.00,0.06
483924,0.73,-2.08,-1.10
484027,0.49,0.00,0.31
484129,-0.49,-11.96,2.38
484231,0.61,-1.34,0.61
484333,0.55,0.31,2.69
484436,0.67,0.67,2.32
484538,1.22,1.65,-0.55
484640,0.61,-0.06,0.12
484742,0.61,0.18,0.12
484845,0.61,0.00,0.18
484947,0.61,0.00,0.12
485049,0.67,0.00,0.18
485151,0.55,0.00,0.12
485253,0.61,0.00,0.12
485356,0.55,0.00,0.18
485458,0.55,0.00,0.12
485560,0.61,0.00,0.12
485662,0.55,0.00,0.12
485765,0.55,0.00,0.12
485867,0.55,-0.06,0.12
485970,0.49,0.00,0.12
486072,0.49,0.00,0.12
486175,0.55,0.00,0.06
486277,0.61,0.00,0.06
486379,0.55,0.00,0.12
486481,0.55,0.00,0.12
486584,0.61,0.00,0.12
486686,0.61,-0.06,0.12
486790,0.55,0.00,0.12
486892,0.55,0.00,0.12
486995,0.61,0.00,0.18
487098,0.55,0.00,0.12
487200,0.49,0.00,0.18
487303,0.55,0.00,0.12
487405,0.55,0.00,0.12
487508,0.55,0.00,0.12
487610,0.61,0.00,0.06
487712,0.55,-0.06,0.12
487815,0.55,0.00,0.06
487917,0.61,0.00,0.12
488020,0.55,-0.06,0.12
488125,0.55,0.00,0.12
488228,0.55,0.00,0.12
488332,0.55,0.00,0.12
488434,0.55,0.00,0.12
488537,0.55,0.00,0.12
488640,0.55,0.00,0.06
488744,0.55,0.00,0.12
488846,0.61,0.00,0.12
488948,0.61,0.00,0.12
489051,0.55,0.00,0.12
489154,0.55,0.00,0.12
489256,0.55,0.00,0.12
489359,0.55,0.00,0.12
489461,0.55,0.00,0.12
489564,0.49,0.00,0.12
489666,0.49,-0.06,0.12
489770,0.55,-0.06,0.12
489874,0.55,0.06,0.12
489976,0.55,0.00,0.12
490078,0.55,-0.06,0.12
490181,0.55,0.00,0.12
490285,0.55,0.00,0.06
490389,0.49,0.00,0.12
490492,0.61,0.00,0.06
490594,0.55,0.00,0.12
490697,0.55,0.00,0.12
490799,0.61,0.06,0.12
490901,0.55,0.00,0.12
491003,0.55,0.00,0.12
491106,0.55,0.00,0.12
491208,0.61,0.00,0.06
491311,0.55,0.00,0.12
491413,0.73,-0.12,0.12
491515,0.55,-0.06,0.18
491618,0.43,0.00,0.00
491721,0.55,0.00,0.24
491823,0.49,-0.06,0.12
491925,0.55,0.00,0.06
492027,0.43,0.00,-0.06
492130,0.67,-0.06,0.12
492232,0.55,0.00,0.06
492335,0.61,0.00,0.06
492437,0.61,-0.12,0.12
492540,0.43,-0.06,0.06
492643,0.67,0.06,0.18
492746,0.31,0.06,0.12
492848,0.55,0.00,0.12
492951,0.55,0.00,0.12
493053,0.49,0.06,0.24
493155,0.61,0.00,0.12
493257,0.55,-0.06,0.12
493360,0.49,0.00,0.06
493462,0.61,0.00,0.12
493564,0.61,0.00,0.12
493667,0.43,0.12,0.12
493769,0.67,-0.06,0.12
493871,0.43,-0.06,0.12
493973,0.55,0.00,0.12
494076,0.55,-0.06,0.12
494178,0.49,0.00,0.12
494281,0.55,0.00,0.12
494383,0.67,0.00,0.06
494485,0.61,-0.06,0.12
494588,0.55,0.00,0.12
494690,0.55,0.00,0.12
494793,0.55,0.00,0.12
494896,0.55,0.00,0.12
494998,0.61,0.00,0.12
495101,0.55,0.00,0.12
495203,0.55,0.00,0.06
495306,0.55,0.00,0.12
495409,0.55,-0.06,0.12
495512,0.55,0.00,0.06
495614,0.55,-0.06,0.12
495716,0.55,0.00,0.12
495819,0.55,0.00,0.12
495921,0.55,0.00,0.12
496025,0.55,-0.06,0.06
496128,0.61,0.00,0.12
496231,0.61,-0.06,0.06
496333,0.55,0.00,0.06
496436,0.55,0.00,0.18
496539,0.55,0.00,0.06
496641,0.55,0.00,0.12
496744,0.55,0.00,0.18
496847,0.55,0.06,0.06
496949,0.55,0.00,0.06
497051,0.55,0.00,0.12
497153,0.55,0.00,0.18
497255,0.49,0.06,0.12
497358,0.49,0.06,0.06
497460,0.55,0.00,0.06
497562,0.61,0.00,0.18
497664,0.61,0.06,0.12
497767,0.55,0.06,0.12
497869,0.55,0.00,0.12
497971,0.55,0.00,0.12
498073,0.55,-0.06,0.06
498176,0.55,0.00,0.12
498279,0.61,-0.18,0.06
498382,0.55,-0.06,0.12
498484,0.61,0.00,0.12
498587,0.49,0.00,0.12
498689,0.61,0.00,0.12
498792,0.55,0.00,0.12
498894,0.61,0.00,0.12
498997,0.55,0.00,0.12
499099,0.55,0.00,0.12
499201,0.49,0.06,0.06
499304,0.61,0.00,0.12
499406,0.49,0.06,0.06
499508,0.55,0.06,0.12
499611,0.55,0.06,0.12
499713,0.49,0.06,0.12
499815,0.55,0.00,0.12
499917,0.61,0.00,0.12
500020,0.55,0.00,0.06
500122,0.55,0.00,0.12
500224,0.55,-0.06,0.12
500327,0.55,0.00,0.06
500429,0.55,-0.06,0.12
500532,0.55,0.00,0.12
500634,0.55,0.00,0.12
500737,0.55,0.00,0.12
500841,0.61,-0.06,0.12
500943,0.55,0.06,0.06
501047,0.49,0.00,0.12
501149,0.61,-0.06,0.12
501252,0.55,0.00,0.12
501354,0.55,0.00,0.18
501456,0.55,0.00,0.12
501559,0.55,0.00,0.06
501662,0.55,0.00,0.06
501764,0.55,0.00,0.18
501867,0.61,0.00,0.12
501969,0.55,-0.06,0.12
502073,0.61,0.00,0.12
502176,0.55,0.00,0.12
502278,0.55,0.00,0.06
502382,0.55,0.06,0.12
502484,0.55,0.00,0.12
502587,0.55,0.00,0.12
502690,0.55,0.00,0.18
502792,0.61,0.00,0.12
502895,0.55,0.00,0.12
502997,0.55,0.00,0.12
503099,0.55,0.00,0.12
503202,0.55,0.00,0.12
503304,0.61,0.00,0.12
503406,0.61,0.00,0.06
503508,0.55,0.00,0.12
503610,0.55,0.00,0.12
503713,0.55,0.00,0.18
503815,0.55,0.00,0.12
503917,0.55,0.00,0.12
504019,0.55,0.00,0.12
504122,0.61,0.00,0.12
504224,0.55,0.00,0.12
504326,0.61,0.00,0.12
504428,0.55,0.00,0.12
504531,0.55,0.00,0.12
504633,0.55,0.00,0.06
504735,0.55,0.00,0.12
504838,0.49,0.00,0.12
504940,0.55,0.00,0.12
505042,0.55,0.00,0.06
505145,0.55,0.00,0.12
505247,0.55,-0.06,0.12
505349,0.61,0.00,0.18
505452,0.61,0.00,0.18
505554,0.49,0.00,0.24
505657,0.55,0.06,0.18
505759,0.55,0.00,0.12
505862,0.55,0.00,0.12
505964,0.55,0.00,0.12
506066,0.49,-0.06,0.06
506169,0.55,0.00,0.06
506272,0.55,0.00,0.00
506375,0.55,0.00,0.06
506478,0.55,0.00,0.12
506580,0.61,0.00,0.12
506683,0.55,-0.06,0.12
506786,0.61,0.00,0.24
506888,0.61,0.00,0.18
506990,0.61,0.00,0.06
507093,0.49,0.06,0.06
507196,0.61,0.12,0.12
507299,0.49,0.06,0.00
507401,0.61,-0.06,0.18
507505,0.55,0.00,0.18
507608,0.55,0.00,0.12
507711,0.49,0.00,0.12
507813,0.49,0.00,0.24
507915,0.55,0.00,0.12
508019,0.55,0.06,0.18
508121,0.92,-0.31,0.18
508223,0.55,0.00,0.12
508326,0.55,0.00,0.06
508428,0.55,0.00,0.12
508531,0.61,0.00,0.12
508633,0.55,0.00,0.06
508735,0.61,0.00,0.00
508837,0.61,0.00,0.06
508940,0.55,0.00,0.12
509042,0.55,-0.06,0.06
509145,0.55,0.00,0.12
509248,0.55,0.00,0.12
509350,0.61,0.00,0.12
509454,0.55,0.00,0.12
509556,0.55,0.00,0.12
509659,0.55,0.06,0.12
509761,0.55,0.00,0.06
509863,0.55,-0.06,0.12
509966,0.49,0.00,0.12
510069,0.55,-0.06,0.18
510171,0.55,0.00,0.18
510274,0.31,0.12,0.06
510377,0.43,0.12,0.00
510479,0.55,0.00,0.12
510582,0.55,0.00,0.12
510684,0.55,0.00,0.18
510787,0.55,0.00,0.12
510890,0.55,0.00,0.12
510994,0.55,0.00,0.12
511097,0.61,0.00,0.12
511199,0.55,0.00,0.12
511301,0.49,0.00,0.06
511404,0.55,0.00,0.12
511507,0.49,0.00,0.12
511610,0.55,-0.06,0.12
511712,0.61,0.00,0.06
511815,0.55,0.00,0.12
511917,0.55,0.00,0.12
512020,0.61,0.00,0.18
512123,0.61,0.00,0.12
512225,0.06,-0.06,-0.06
512327,0.49,0.00,0.12
512430,0.55,0.00,0.12
512532,0.61,0.00,0.06
512635,0.61,0.00,0.12
512737,0.55,0.00,0.12
512840,0.73,0.00,0.18
512943,0.55,0.00,0.18
513045,0.55,0.00,0.12
513147,0.61,0.00,0.06
513249,0.55,0.00,0.18
513352,0.55,0.06,0.12
513454,0.55,0.00,0.12
513556,0.55,0.00,0.12
513658,0.61,0.00,0.12
513761,0.55,0.00,0.12
513863,0.55,0.00,0.06
513966,0.55,0.00,0.12
514068,0.55,0.00,0.12
514170,0.61,0.00,0.12
514272,0.61,0.00,0.12
514375,0.55,0.00,0.12
514478,0.55,0.00,0.12
514580,0.55,0.00,0.12
514683,0.55,0.00,0.12
514786,0.55,0.00,0.12
514888,0.55,0.00,0.12
514990,0.61,0.00,0.12
515092,0.55,-0.24,0.06
515194,0.55,-0.06,0.06
515297,0.55,0.00,0.06
515399,0.55,0.00,0.12
515501,0.55,0.00,0.18
515604,0.55,0.00,0.12
515706,0.55,0.00,0.12
515808,0.55,0.06,0.12
515910,0.61,0.00,0.12
516013,0.55,0.00,0.12
516115,0.49,0.00,0.12
516217,0.55,0.06,0.12
516320,0.55,-0.06,0.12
516422,0.55,0.00,0.12
516525,0.55,0.06,0.18
516628,0.61,0.00,0.18
516731,0.55,0.00,0.12
516834,0.55,-0.06,0.18
516937,0.55,0.00,0.12
517039,0.55,-0.06,0.12
517142,0.55,0.06,0.18
517244,0.55,0.00,0.12
517347,0.55,0.00,0.12
517449,0.55,0.00,0.18
517552,0.55,0.00,0.12
517656,0.55,0.06,0.18
517759,0.55,0.00,0.12
517861,0.55,-0.06,0.12
517964,0.55,0.00,0.18
518066,0.61,0.00,0.06
518170,0.49,0.06,0.06
518272,0.61,0.00,0.18
518376,0.55,0.06,0.12
518479,0.55,0.00,0.12
518582,0.55,0.06,0.06
518684,0.55,0.06,0.06
518788,0.61,-0.06,0.24
518891,0.55,-0.06,0.18
518993,0.55,0.00,0.12
519095,0.55,-0.06,0.12
519198,0.61,0.00,0.18
519300,0.55,-0.06,0.12
519403,0.55,0.00,0.12
519505,0.55,0.00,0.12
519608,0.55,0.00,0.12
519711,0.61,0.06,0.12
519813,0.49,0.00,0.12
519916,0.55,0.00,0.12
520018,0.61,0.00,0.12
520121,0.55,0.00,0.18
520225,0.55,0.00,0.12
520327,0.55,0.00,0.18
520431,0.55,0.00,0.12
520533,0.55,0.00,0.12
520637,0.55,-0.06,0.12
520741,0.55,0.00,0.12
520844,0.55,0.00,0.06
520946,0.55,0.00,0.12
521049,0.55,0.00,0.12
521151,0.61,0.00,0.12
521253,0.55,0.00,0.18
521356,0.55,-0.06,0.18
521458,0.49,0.00,0.12
521562,0.55,0.00,0.06
521664,0.55,0.00,0.06
521767,0.49,-0.06,-0.18
521870,0.49,0.00,0.06
521972,0.55,0.00,0.00
522075,0.55,0.00,0.06
522178,0.55,0.00,0.18
522280,0.55,0.00,0.06
522382,0.55,0.00,0.06
522486,0.55,0.00,0.12
522589,0.55,-0.06,0.12
522692,0.55,0.00,0.12
522795,0.55,0.00,0.12
522897,0.55,0.00,0.06
523001,0.61,-0.06,0.12
523103,0.55,0.00,0.12
523205,0.55,0.00,0.12
523308,0.55,0.00,0.12
523410,0.61,0.00,0.12
523513,0.55,0.00,0.06
523616,0.55,0.00,0.06
523719,0.55,0.00,0.18
523822,0.55,0.00,0.06
523924,0.55,-0.06,0.12
524026,0.55,0.00,0.12
524129,0.61,0.00,0.12
524231,0.49,-0.06,0.12
524335,0.55,-0.06,0.06
524437,0.55,-0.06,0.06
524541,0.55,-0.06,0.06
524644,0.55,0.06,0.12
524747,0.55,0.00,0.12
524850,0.55,0.00,0.12
524953,0.49,0.00,0.12
525056,0.55,0.00,0.12
525158,0.55,0.00,0.12
525261,0.55,0.00,0.12
525363,0.55,0.00,0.12
525466,0.55,-0.06,0.12
525568,0.55,-0.06,0.18
525671,0.61,0.00,0.18
525773,0.55,-0.06,0.12
525876,0.61,0.00,0.12
525978,0.61,-0.06,0.12
526081,0.55,0.00,0.12
526183,0.55,0.00,0.12
526286,0.55,0.00,0.12
526389,0.55,0.00,0.12
526492,0.55,0.00,0.12
526594,0.55,-0.06,0.12
526697,0.61,0.06,0.43
526799,0.49,0.00,0.06
526902,0.55,0.00,0.06
527005,0.55,0.00,0.18
